2025-06-20 04:51:43,042 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-20 04:51:43,042 - result - CRITICAL - Mode: Solo
2025-06-20 04:51:43,042 - result - CRITICAL - Datapoints: 500

2025-06-20 04:51:43,043 - result - CRITICAL - ESSAY SET 1:

2025-06-20 04:57:56,476 - result - CRITICAL - 
                                                  essay  score  y_pred  diff
83   "  Laughter is important  The last two weeks o...     30      76    46
228  "Warm @CAPS1 Laughter @MONTH1 be the best medi...     45      76    31
233  " It seems like everyday of everyone's life th...     37      76    39
131  " On a hot @DATE3 day during the middle of @DA...     32      76    44
289  "  Laughter is a really good thing to have in ...     34      36     2
42   "  While you being to make any kinda of relati...     35      38     3
381  "  I was in @NUM1 grade; when it was almost th...     33      52    19
177  "Laughter Laughter can make a situation less u...     29      76    47
75   " Laughter is how me and my friends connect mo...     34      52    18
312  " Someone once said laughter was the best medi...     34      60    26
193  " Many have heard that laughing makes you live...     45      96    51
323  " When a day is qualified as perfect there are...     45      88    43


2025-06-20 22:38:42,655 - result - CRITICAL - Evaluation:
2025-06-20 22:38:42,655 - result - CRITICAL - MSE of Set 7: 0.09997
2025-06-20 22:38:42,655 - result - CRITICAL - MSE of Set 8: 0.32582
2025-06-20 22:38:42,655 - result - CRITICAL - Average MSE: 0.21290

2025-06-20 22:38:42,655 - result - CRITICAL - QWK of Set 7: 0.47665
2025-06-20 22:38:42,655 - result - CRITICAL - QWK of Set 8: 0.18331
2025-06-20 22:38:42,655 - result - CRITICAL - Average QWK: 0.32998

2025-06-20 22:38:42,655 - result - CRITICAL - -----------------------------------------------------------------



2025-06-20 22:39:54,773 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-20 22:39:54,773 - result - CRITICAL - Mode: Solo
2025-06-20 22:39:54,773 - result - CRITICAL - Datapoints: 500

2025-06-20 22:39:54,774 - result - CRITICAL - ESSAY SET 7:

2025-06-20 22:39:55,514 - result - CRITICAL - ESSAY SET 8:

2025-06-20 22:39:56,207 - result - CRITICAL - 
                                                 essay  score  y_pred  diff
135  Have u ever been hit by a basketball in the fa...     31      36     5
151  "Someone once told me that laughter is the key...     33      60    27
330  " My @CAPS1 year of high school started off le...     40      88    48
19   "Iv always loved laughter in my life, I don't ...     27      52    25
405  "            Just One @CAPS1 @CAPS2 @CAPS3 A @...     36      76    40
15   "@DATE1 was the start of a new age, i had just...     28      36     8
110  " I have been waiting a whole year for @TIME1 ...     34      76    42
329  " One day I decided to go over to my friend @P...     40      76    36
68   "Laughter can create this type of bond that's ...     35      76    41
222  "       Laughter In A Relationship The most im...     36      76    40
187  "    Laughter is an important part of any rela...     41      88    47
95   "Laughter: A @CAPS1 @CAPS2 @CAPS3 of the varie...     35      88    53
207  " The human brain is a piece of work. Its the ...     45      76    31
266  "     Every one laughs, i love to laugh in fac...     36      60    24
365  " Its my sophomore year and some of my friends...     40      76    36
336  " One of the most oddest things in life is how...     42      76    34
126  "One time I was sick, and I told my mom ""I ne...     28      20    -8
103  "  Laughter is the only expression in my opini...     36      36     0
44   "                          A funny Story  Many...     30      52    22
274  "Have @CAPS1 ever had that one friend who was ...     40      88    48
85   " It was the first day of the ninth grade, tha...     42      88    46
428  " It all started when my eighth grade class ha...     34      76    42
13   "                              Laughter       ...     31      36     5
239  "  Middle school was a challenging environment...     40      76    36
334  " I believe laughter brings many different peo...     36      76    40
182  DUE you think that being part of sameting funi...     15       8    -7
100  " When I had turned fifteen I was so anxious t...     36      76    40
156  " What makes you laugh? Laughter is a really g...     37      76    39
20   One day me and my friend taylor got the idea o...     24      36    12
77   " For a year and two months I'd devoted my lif...     40      76    36
270  " My sister @PERSON3 and my niece @PERSON2 had...     32      60    28
221  " The wind rose and fell, whipping against the...     46     100    54
321  " A while back, I had a friend named @PERSON4....     31      76    45
303  " In this essay I will be telling you about wh...     33      52    19
196  "Laughter can sometimes be something that ever...     29      76    47
134  " Laughter, one of the wonderful things that w...     35      76    41
309  " Just @CAPS1 walking through @ORGANIZATION2 i...     40      88    48
210  " The members of my immediate family are known...     41      88    47
320  "Laughter is the best medicine Many people say...     40      44     4
224  " Close people to you enjoy the moment you hav...     40      76    36
397  " When I was adopted, I didn't know what to ex...     41      96    55
337  "Laughter is the @CAPS1 @CAPS2't @CAPS6 frustr...     43      52     9
155  "                               The @CAPS1 @CA...     33      76    43
35   " Laughter is key. You never really think abou...     40      76    36
328  " People can share many things. DNA, clothes, ...     36      88    52
378  "                             laughter      wh...     30      31     1
426  " The sound of laughter could be one that brea...     46     100    54
169  " Having laughter in your life is a big part i...     37      60    23
306  " I have had many great times with my grandpa....     40      76    36
37   " Everyone laughs differently , some people la...     40      88    48
277  " Laughter is important in any relationship be...     40      64    24
296  "                        `   THE @CAPS1 @CAPS2...     30      36     6
201  " I moved to the @LOCATION4from @LOCATION5 wit...     44      88    44
374  "  It all started at the play ground @CAPS9 me...     32      52    20
278  " A couple years ago when I was in middle scho...     32      36     4
86   "A @CAPS1 Laughter    @CAPS2 you hear a child ...     41      60    19
23   "DAIRY @CAPS1 boyfriend and I spend a lot of t...     32      52    20
275  " The surrounding area is dimly lit, accompani...     41      88    47
152  " One time when i was spending the night at @O...     33      36     3
404  " I believe laughter is an important part of a...     33      76    43
310  " ""Many other people believe that laughter is...     30      60    30
53   " the @CAPS1 @CAPS2 trip             I just wo...     30      20   -10
154  " The laughter in me.  To me all you need to d...     40      60    20
291  one time when i was skateboarding with my frie...     20      20     0
253  " It was the @DATE1 and my friend @PERSON1 was...     38      76    38
392  " @CAPS10 you laughed today? Many believe that...     40      76    36
173  " Laughter, everyone from babies to old people...     34      88    54
215  "                                             ...     40      54    14
360  " Building the @CAPS1 with Laughter @CAPS2 a v...     37      88    51
244  " My friend @ORGANIZATION2 received a random p...     30      52    22
396  " Laughter is the expression of being happy, b...     36      60    24
200  " Laughter is such a great joy in my life. If ...     31      76    45
243  "Laughter is the shortest distance between two...     40      88    48
124  "  When we all get together on my dad side, we...     39      60    21
185  "I was raised with two brother that mean the w...     20      36    16
121  "             The @CAPS1 of Laughter Laughter ...     40      76    36
409  "  Laughter in life is a good thing to have I ...     32      36     4
432  " Laughter is an important part of my family. ...     44      76    32
420  " Laughter in my life is one of the most impor...     45      88    43
106  " In the ninth grade I was required to give a ...     40      88    48
119  " A time laughter has been in one of my relati...     36      52    16
11   " Have you ever wondered how you and your best...     40      88    48
261  " Laughter is an interesting emotion. It's one...     45      88    43
352  " Laughter is huge part of life. Or so that is...     35      76    41
354  " My best friend @PERSON2 turned thirteen on a...     39      88    49
174  " Laughter  @CAPS1 brings enthusiasm and joyfu...     34      52    18
223  " Laughter between two people is one of the wa...     36      76    40
238  " This is the second time I have been to @ORGA...     38      76    38
183  " Each person filed in, one after the other, m...     45      88    43
267  "  Laughter to me is the best medicine there i...     40      76    36
326  " ""Laughter is the shortest distance between ...     42      76    34
142  " Have you ever experienced a time with your f...     36      52    16
147  " ""@CAPS1 figure something out to do! I am re...     42      52    10
286  " In most stories mothers and daughters are ei...     35      88    53
388  "Laughter is an amazing feeling. @CAPS1 feel g...     41      52    11
385  "Laughters importance in human life   In life ...     32      62    30
319  " A few years ago, when I was @NUM1, I decided...     44      76    32
304  " Bell rings.  Shuffle, shuffle. @CAPS1. Snap....     60      96    36
76   " My high school @CAPS1 basketball team isn't ...     40      76    36
332  "The @CAPS1 is @CAPS2 @CAPS3 great grandmother...     40      76    36
345  " Many people think that @ORGANIZATION1 is jus...     42      60    18
133  "  It is true that laughter is important in an...     42      76    34
104  " People say ""laughter can cure anything"", @...     37      60    23
213  "  Can you imagine life without laughter? Life...     34      52    18
227  Have you ever laughed so hard that you peed?Th...     35      52    17
163  " ""@CAPS1 ma, do you know where my purse is."...     43      76    33
376  " Laughter is said that it is the medicine for...     41      88    47
3    " Laughter is a big part in my relationship. I...     30      60    30
122  " I am going to tell you a story about when I ...     32      52    20
9    " Laughter is a big part of my life and I beli...     37      76    39
38   "                                Outdoor @CAPS...     28      28     0
370  "                                        Laugh...     40      96    56
282  "Some say that laugh is the common language be...     33      44    11
208  " Somewhere along the road a guy once said ""a...     37      76    39
98   "Laughing @CAPS1 you remember when you would l...     40      88    48
127  "                                             ...     30      36     6
195  " In my opinion, I think that laughter is a ve...     41      64    23
140  " We all understand the benefits of laughter. ...     40      88    48
188  " Laughter is a part of life. It can help brin...     36      88    52
324  "                 Laughter at its @CAPS1  Laug...     40      88    48
141  "      It was midsummer, and i could feel the ...     32      76    44
108  " When I was fourteen years old I think my fam...     37      88    51
114  " Growing up with both of my parents and havin...     44      96    52
315  "            @CAPS10 @CAPS1 @CAPS9 my @CAPS2! ...     40      52    12
109  " I think laughter is good for a relationships...     36      44     8
280  " Laughter is an important part of my life, ei...     30      52    22
158  "          There are times I get along with ot...     30      36     6
288  " Many people believe that laughter can improv...     40      76    36
411  " When I was a young boy I used to laugh at an...     41      76    35
168  "  When it comes down to laughter, it can chan...     40      60    20
24   "                     Laughter Laughter has al...     40      88    48
308  " For me laughter makes the world go round. It...     38      76    38
339  "@PERSON1 of laughter     Once upon a time the...     38      36    -2
33   " There was this time during @CAPS1 vacation, ...     30      62    32
161  " Laughter is a very important part of life, f...     40      76    36
65   " A moment that laughter made everything bette...     33      88    55
62   " My best friend @PERSON2 and I have a traditi...     40      88    48
298  " Laughter is an important element to have in ...     35      52    17
250  " My alarm went on at @TIME1. It was another n...     40      76    36
41   " One day my friends and I went to a friends h...     32      36     4
263  " An argument is defined as ""A discussion in ...     41      88    47
218  " What is one of the most important parts of a...     37      52    15
105  " I slowly got up and watched as paint dripped...     41      88    47
128  " I rested my back on the cool steel of the lo...     50      88    38
69   "                                             ...     36      52    16
293  "Interesting fly.It was the @DATE1 of this @DA...     34      52    18
167  " Laughing, smirking, giggling, @CAPS1 chuckli...     40      76    36
171  " Everyone loves to laugh; I don't think every...     42      88    46
165  "Laughter is a @CAPS1 @CAPS2 @CAPS3 @CAPS4 hav...     38      44     6
70   "It was another warm muggy @DATE1 @TIME1, when...     34      76    42
292  " Why is it that laughter can bring people so ...     40      76    36
18   " Laughter is a great thing, except for some i...     40      76    36
214  " Everybody knows that long car rides can be b...     40      88    48
16   " My friend @PERSON1 and I have @CAPS1 friends...     33      60    27
189  " My mom always say laughter is the greatist m...     31      52    21
8    "                               Freshmen @CAPS...     34      52    18
357  "                                  How @CAPS1 ...     35      36     1
341  "  Sence I was a little girl I' ve lived witho...     36      52    16
383  " They say that ""laughter is the shortest dis...     26      20    -6
93   " We all understand the benefits of laughter. ...     40      76    36
40   " @CAPS8 families @DATE1 in @LOCATION1 was one...     46     100    54
301  " Laughter. We all need it. We need it @CAPS8 ...     40      60    20
393  " When I was in third grade my parents decided...     40      88    48
421  " I choose to have a positive out look on life...     31      88    57
137  " Though my sister and I have very different p...     31      76    45
413  "  Laughter saved my life. Growing up, my life...     50     100    50
273  " Have you ever had a memorable time, where yo...     35      76    41
150  " As I waited in the car, anxious to meet my b...     47      96    49
21   " I'm a tell you about moments sometimes even ...     30      36     6
51   I was about ten when this story happened to me...     33      52    19
82   "  When you laugh, what are you thinking about...     40      88    48
84   "so one time my friends chad, justin and i din...     30       4   -26
389  "Laughter is a @CAPS1 @CAPS2 do things like mu...     46      88    42
211  "               The @CAPS1 @CAPS2  @CAPS3 star...     30      52    22
367  "                            Laughter @CAPS1 @...     40      52    12
159  " As we understand the benefits of laughter, w...     33      76    43
153  " @CAPS10 @CAPS10 @CAPS10 , @CAPS1 @CAPS1 @CAP...     36      52    16
316  "            The Element of @CAPS1 and Laughte...     34      52    18
247  "During the @DATE1 I decided to join @ORGANIZA...     40      76    36
99   " My father is a stone cold mean man. About th...     30      20   -10
412  in @NUM1 grade to @NUM2 grade was the happy ti...     22      16    -6
50   " I'm going to tell you a story of smiles, lau...     37      60    23
406  " Sometime life is complicated. Nothing is eve...     42       4   -38
30   " Laughter is the best way to show someone tha...     32      36     4
14   " Laughing is one of the key components in all...     45      88    43
340  " When we look back on the past, everything se...     47      88    41
429  " Hello my name is @CAPS1 @CAPS11 i am going t...     35      76    41
149  " ""Laughter is the key to the soul."" @CAPS1 ...     30      60    30
178  " We were heading to our first ski race. On ei...     47      88    41
349  "@CAPS1 do @CAPS2 know were my wax for my skin...     36      36     0
347  " Laughter is a part of life that doesn't need...     45      88    43
348  " Everyone knows that when it comes to coach @...     36      76    40
297  " Laughter is indeed an important part of anyo...     39      52    13
362  " @CAPS4 whole life, I've been a child of laug...     40      88    48
384  "  About @NUM1 years ago, my best friend @LOCA...     34      52    18
234  " What exactly is laughter? Is it when somethi...     40      60    20
0    " Softball has to be one of the single most gr...     46      76    30
26   " Laughter is the cure to a sickness and the m...     37      76    39
342  "Laughing is one of the things we do best. @PE...     42      76    34
118  "The time i went @CAPS1-wheeling!One time when...     32      52    20
236  " It all started one @DATE1 after school, when...     36      76    40
242  "You know how people say that school is the mo...     30      52    22
67   " Laughter is the key to every friendship I ha...     40      88    48
269  "@CAPS4- @CAPS1 Laughter @CAPS2 a @CAPS3 I can...     35      60    25
257  " I don't think people today laugh enough. Lau...     40      76    36
148  " These days you don't really need a reason to...     38      76    38
262  " Green is not my favorite colorLaughter is an...     41      60    19
6    "                                   @ORGANIZAT...     40      52    12
219  " Laughter leads to happiness. Happiness is a ...     33      76    43
255  "Its said that laughing is a good part of life...     20       4   -16
216  "  Laughter is a important part of my life.The...     40      60    20
314  " Have you ever had a fear of falling off of a...     35      52    17
73   "   The day was not a fun one. We all just hea...     31      52    21
199  " One day i was with my friend @PERSON1. We ha...     33      76    43
181  " During the @CAPS1 break my family went to @L...     40      60    20
96   "@PERSON1 In a mother and daughter relationshi...     40      76    36
89   " Laughter is a part of my life. When I laugh,...     38      76    38
290  " Laugher Laughter is to express delight, fun,...     31      52    21
403  "One day my friend and I were waking up late i...     32      52    20
368  "  Every @DATE1 my family, friends, and I pack...     40      76    36
117  " Many people say that the people who laugh mo...     34      76    42
205  "Laughter, @CAPS1 and @CAPS2 on an @CAPS3 @DAT...     48      76    28
311  "We're happy together @PERSON1 told me @CAPS2 ...     37      76    39
39   "                          Laughing is the key...     36      76    40
245  "@ORGANIZATION1 you think of a relationship, w...     34      36     2
272  " You know when you're talking to a friend and...     35      76    41
307  "Once upon a time, on a late rainy night my fr...     28      52    24
88   " Have you ever laughed so hard that you could...     35      52    17
58   " We all understand the benefits of laughter. ...     35      60    25
302  " Laughter is a mystery. Happens @CAPS2 ever i...     32      60    28
203  "                                 @CAPS2 @CAPS...     40      60    20
327  "                     LaughterLaughter can cha...     31      60    29
251  " A @CAPS1 time ago when I was about @NUM1 yea...     31      36     5
79   " My Laughter Story @CAPS1 you know that laugh...     31      60    29
231  " Have you ever laughed so hard that you start...     36      76    40
5    "A true story about how two close friends beca...     33      36     3
317  "                                        The @...     36      80    44
179  " Some people say that laughter is good for th...     41      88    47
25   "Laughter is good for every one.@CAPS1 helps t...     20       8   -12
49   " The @CAPS1 @CAPS2 @CAPS3 extreme temperature...     40      76    36
372  " Laughter is a Element of @CAPS1  Laughter is...     37      60    23
7    " Laughter, the sense of pure happiness. You a...     50      88    38
300  "   On @DATE1, I had a mission trip meeting in...     35      76    41
232  " For me there are so many parts in my life th...     40      88    48
190  " My cousin @PERSON1 and I are constantly sick...     40      36    -4
407  "@NUM1)I heard one true story about one normal...     25      36    11
12   " Laughing makes you live longer. That's what ...     31      60    29
47   "One day i was going to my friend @ORGANIZATIO...     40      60    20
390  " One day my brother and I were at the mall lo...     35      52    17
32   " Being with family and friends during a memor...     43      96    53
408  " I always wished that I could go back in time...     42      76    34
123  " Laugh @CAPS1 @CAPS2                         ...     36      76    40
373  " It has been said that ""Laughter is the spar...     45      88    43
237  "I tend to always get myself into awkward situ...     36      52    16
81   " A great day for an adventure @CAPS5 my siste...     28      36     8
52   " In the @DATE1, a primary group of friends wo...     32      72    40
160  " Laughter is something everyone needs in thei...     30      76    46
325  " Laughter is an amazing thing. Laughter is bi...     42      88    46
56   " Laughter. Something everyone does. Its natur...     40      88    48
240  " I have heard people say that a smile makes a...     40     100    60
363  " It was the first day of sophomore year. I ha...     31      76    45
333  "                            Whats Laughter!Ho...     27      37    10
371  " High school years are tough for many teenage...     37      76    39
46   " It's the first day of high school and your g...     36      52    16
294  "Friends are'nt always what we want them to be...     36      62    26
78   "                  Laughter I have many friend...     40      76    36
427  "Laughter I've always been one who laughs a lo...     45      76    31
252  "@CAPS1 @CAPS2   @CAPS3 in to the school's off...     39      76    37
202  " My @CAPS1, my friend, and myself were drivin...     45      88    43
356  "                               Sound @CAPS1  ...     40      52    12
248  " Isnt it funny how just a laugh can change a ...     36      60    24
335  "Benefits of laughter Laughter has always been...     37      76    39
136  " The new trimester had started and leadership...     44      88    44
375  "  One stormy winter night my girlfriend and I...     30      52    22
87   " Everyone in life has siblings that they grew...     43      88    45
175  " @CAPS11 was @DATE1, hot and dry hadn't seen ...     40      36    -4
355  "                                   Laughter. ...     35      36     1
90   " Laughter is important in many ways. It can h...     40      76    36
220  " When I think of laughter, I think back to th...     50      88    38
230  " laughter is the best medicine,well that is w...     27      20    -7
415  " To me laughter shows the importance of life....     36      76    40
318  "Laughter is such a marvelous element to have ...     32      62    30
377  " Bright blue waves of morning light streamed ...     44      96    52
55   "All Of us now how to laugh and all of us prob...     32      52    20
217  " Have you ever been laughing at something tha...     40      88    48
417  " Laughter, one of the most joyous things ther...     46      76    30
29   "   Humor is a huge part of who i am,and i lov...     34      52    18
283  "One thing that people in the world love to do...     40      52    12
419  " My dad and i went out to teach me how to dri...     35      62    27
416  "                       Laughter   @CAPS1 is l...     37      76    39
212  " After a long day at the @ORGANIZATION1 mom s...     36      76    40
331  " My newest botfriend and i have been dateing ...     25      36    11
295  "  It was a normal bright and warm @DATE1 day,...     45      76    31
28   "Angelina @CAPS1 @CAPS2 a year ago, some time ...     40      88    48
259  " embarrassing laughterHave you ever thought s...     32      52    20
359  " Day after day, people laugh. For many differ...     38      52    14
145  "When i meet new people its like alright cause...     31      36     5
424  " Have you ever laughed so hard that you cry? ...     42      88    46
2    " My best friend, @PERSON1 and I have been clo...     40      88    48
364  "Fishing trip gone wrong @CAPS1 me introduce y...     42      52    10
343  " Side by side with my best friend @PERSON1 we...     35      52    17
186  "        Falling in love, @CAPS3 @CAPS1 The fa...     32      36     4
249  " There have been many times in my life in whi...     37      88    51
1    " Some people like making people laugh, I love...     40      76    36
246  "Don't speak, laugh. I love @CAPS11 little bro...     46      52     6
139  " I am so good at making people laugh, @CAPS8 ...     34      36     2
284  " People always say that the worst parts of li...     40      88    48
144  " I never understood the meaning laughter is t...     32      60    28
164  "                     Laughter is a key to any...     36      88    52
204  " Laughter is a huge part oh building friendsh...     35      60    25
346  "Water @CAPS1 of @CAPS2 @CAPS3 we think that l...     40      88    48
72   "The @CAPS1 We @CAPS2 in @CAPS3  Laughter is a...     45      76    31
130  "   Laughter ""Laughter is the shortest distan...     28      52    24
138  "                                             ...     37      88    51
344  " One day is was almost @CAPS1 and my sister, ...     34      44    10
57   " One day, a day before the party for my broth...     30      37     7
146  "    ""Laughter is the best medicine."" The ph...     43      96    53
418  "   @LOCATION3 has always been my place of cho...     50      96    46
400  " Laughter forms a bond between two people; a ...     50     100    50
34   " Laughter is a daily part of my life. I'm alw...     40      76    36
386  " It was @DATE1. The day was beautiful and ful...     32      60    28
132  " The thought of seeing him and hearing his la...     43      76    33
431  " Everyone knows how important a laugh can be....     33      88    55
192  " So many people sing songs and write stories ...     40      76    36
209  "How Laughter @CAPS1 Laughter can be a huge he...     40      76    36
170  " @CAPS6 only happened a few weeks ago on a da...     44      76    32
387  "Have you ever seen the phrase @CAPS1,@CAPS2,L...     31      62    31
276  "                                             ...     40      52    12
353  " I have always tried to be a happy person, an...     40      88    48
264  A time when laughter was one element or part w...     30      52    22
197  "     Laughter @CAPS1 is one the most importan...     32      76    44
112  "  I believe that laughter is a healthy way to...     31      52    21
80   " As warm @DATE1 days turned into chilly winte...     40      88    48
71   " ""Laughter is the shortest distance between ...     40      88    48
61   "Social @CAPS1 @CAPS2 people think of laughter...     46      88    42
206  "                                      Misunde...     40      76    36
111  " Gym clothes @CAPS1  People say laughter can ...     40      76    36
17   " Laughter is something that is there when you...     36      56    20
166  "Being able to laugh, is one of the greatest f...     36      76    40
414  " Do you ever have those weekends when you han...     37      60    23
258  " When people think of football they think of ...     33      88    55
241  " ""@PERSON1, @CAPS1 up! It's almost time you ...     34      52    18
399  " Laughter plays an important role in everyone...     40      88    48
176  " In my storie I am going to tell you about a ...     32      28    -4
143  "Sometime ago on a hot @DATE1 day my @NUM1 ,@P...     30      36     6
410  "Freshmen year, @CAPS1 season. I have been @CA...     36      76    40
120  " A @CAPS1 @CAPS2  For me laughter is a huge p...     45      88    43
366  " Every fiber of my being was urging me to tal...     42      88    46
279  " I woke up just like any other day happy yet ...     31      60    29
45   "                            From Laughter to ...     40      76    36
125  " Do you remember the first day of @NUM1 grade...     40      76    36
226  " Allot of people say that laughter is a big p...     37      60    23
423  " The elements of laughter is to show emotion ...     25      20    -5
338  " It was my thirteenth birthday. I woke up on ...     30      76    46
36   "                  The @CAPS1 @CAPS2 @CAPS3!!!...     31      36     5
422  " Laughter is the best medicine for a friend i...     33      60    27
260  "Many people believe that laughter is a key pa...     40      88    48
401  " We all know the benefits of laughter. Many p...     37      52    15
305  "         The @CAPS1 Of Laughter In @CAPS2 @CA...     40      76    36
287  "                               Trippin' on fe...     40      88    48
191  " The @CAPS1 @CAPS2     I was sitting in the l...     36      76    40
235  " Laughter has many benefits; happiness, joy, ...     40      52    12
398  "     In order to to laugh you have to be happ...     30      52    22
63   " Laughter @CAPS1 @CAPS2 @CAPS3 Laughter I bel...     40      76    36
194  "When I was younger my sister and I would figh...     38      76    38
361  " There will always be moments in your life wh...     36      76    40
31   " A lot of people always say that a sense of h...     40      88    48
313  " One day @CAPS17 I was having trouble trying ...     36      76    40
358  " In the @DATE1 on the month of @DATE2, I expe...     35      76    41
380  " Folded In @DATE1 it was right around @DATE2,...     36      76    40
430  "I think laughter is one of the most important...     30      52    22
66   " Laughter...What is laughter? Laughter is wha...     24      12   -12
402  " Once, a very long time ago I laughed very ha...     30      36     6
394  "The @CAPS1 of @CAPS2 @CAPS3 I think of laught...     40      52    12
22   " In a relationship you should be able to trus...     44      88    44
101  " He laughed, I hadn't heard his laugh all day...     47      76    29
43   "                                         The ...     40      88    48
229  " Well it all started with the day he came to ...     30      52    22
74   "   I was late like usual for the bus; barley ...     40      52    12
157  " Its always hard to know what to do when a fr...     35      76    41
395  " Laughter in someones life is very important ...     41      88    47
64   "When my friend @PERSON2 and I went to go hang...     27      52    25
225  " Have @CAPS3 ever been in that mood were @CAP...     31      60    29
391  " All of the memories that I've shared with my...     50     100    50
254  "        Family trip @CAPS1 the @DATE1 my fami...     40      88    48
102  "  In all of our lives there is that one perso...     40      76    36
322  "Laughter can be used for many things. One of ...     36      36     0
382  "My story about laughter is going to be a true...     30      36     6
369  " Laughter is the best way to bring people clo...     40      60    20
265  " My grandfather always used to say, ""life is...     41      96    55
198  " Laughter is a natural reaction every human b...     33      52    19
92   "Sometimes, @CAPS1 @CAPS2 @CAPS3 to @CAPS4 I g...     46      88    42
285  " Morose and somnolent, I woke up. I woke up t...     36      76    40
54   " Shafts of light escape through fogged window...     50      88    38
97   " The night was a cool, @DATE1 night, not too ...     45      88    43
107  " Moving schools is never easy, especially for...     37      88    51
281  " Those eyes, it was like I was looking out in...     35      76    41
60   "While living in @LOCATION5 I met the two peop...     37      76    39
256  "                                Laughter @CAP...     41      52    11
59   " Have you ever been in an an awkward situatio...     34      52    18
113  "  In life every individual has their good day...     21       4   -17
299  " There are a couple things that can lead stra...     35      76    41
115  " Can you imagine life without laughter? Life ...     41      76    35
172  "Trust is a huge deal between friends. Friends...     44      60    16
268  "      Well since you guys want to hear a funn...     36      76    40
425  " My best friend is probably my brother, @PERS...     40      88    48
27   " ""Laughter"" I believe laughter is the short...     35      76    41
4    "Making someone laugh is the best feeling to t...     31      76    45
350  " There are many reasons why laughter is an im...     32      60    28
162  " Seeing one of @CAPS15 best friends trip and ...     36      52    16
94   " My best friend and I have been friends since...     37      88    51
129  "Many people @MONTH1 think that laughter is no...     30      44    14
116  "The @CAPS1 of Laughter   The @CAPS1 of a sing...     43      76    33
271  "                                Coleslaw""@CA...     38      76    38
379  " Some people say that laughter is the best me...     38      76    38
351  " When we were little it was watching @CAPS1. ...     43      76    33
91   " There is @CAPS28 more fun than going to a fr...     40      44     4
48   I think that laughter is very important. It is...     24      36    12
180  "A @ORGANIZATION1 is a wondrous gift. It allow...     40      88    48
10   " Laughter has been a nonchalant but steady an...     40      76    36
184  " It was @DATE1 seventh and I had invited my t...     36      76    40
83   "  Laughter is important  The last two weeks o...     30      76    46
228  "Warm @CAPS1 Laughter @MONTH1 be the best medi...     45      76    31
233  " It seems like everyday of everyone's life th...     37      76    39
131  " On a hot @DATE3 day during the middle of @DA...     32      76    44
289  "  Laughter is a really good thing to have in ...     34      36     2
42   "  While you being to make any kinda of relati...     35      38     3
381  "  I was in @NUM1 grade; when it was almost th...     33      52    19
177  "Laughter Laughter can make a situation less u...     29      76    47
75   " Laughter is how me and my friends connect mo...     34      52    18
312  " Someone once said laughter was the best medi...     34      60    26
193  " Many have heard that laughing makes you live...     45      96    51
323  " When a day is qualified as perfect there are...     45      88    43


2025-06-20 22:39:56,209 - result - CRITICAL - Evaluation:
2025-06-20 22:39:56,209 - result - CRITICAL - MSE of Set 7: 0.09997
2025-06-20 22:39:56,209 - result - CRITICAL - MSE of Set 8: 0.32582
2025-06-20 22:39:56,209 - result - CRITICAL - Average MSE: 0.21290

2025-06-20 22:39:56,209 - result - CRITICAL - QWK of Set 7: 0.47665
2025-06-20 22:39:56,209 - result - CRITICAL - QWK of Set 8: 0.18331
2025-06-20 22:39:56,209 - result - CRITICAL - Average QWK: 0.32998

2025-06-20 22:39:56,209 - result - CRITICAL - -----------------------------------------------------------------



2025-06-20 22:39:56,211 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-20 22:39:56,211 - result - CRITICAL - Mode: Solo
2025-06-20 22:39:56,211 - result - CRITICAL - Datapoints: 500

2025-06-20 22:39:56,211 - result - CRITICAL - ESSAY SET 7:

2025-06-20 22:39:56,964 - result - CRITICAL - ESSAY SET 8:

2025-06-20 22:39:57,647 - result - CRITICAL - 
                                                 essay  score  y_pred  diff
135  Have u ever been hit by a basketball in the fa...     31      36     5
151  "Someone once told me that laughter is the key...     33      60    27
330  " My @CAPS1 year of high school started off le...     40      88    48
19   "Iv always loved laughter in my life, I don't ...     27      52    25
405  "            Just One @CAPS1 @CAPS2 @CAPS3 A @...     36      76    40
15   "@DATE1 was the start of a new age, i had just...     28      36     8
110  " I have been waiting a whole year for @TIME1 ...     34      76    42
329  " One day I decided to go over to my friend @P...     40      76    36
68   "Laughter can create this type of bond that's ...     35      76    41
222  "       Laughter In A Relationship The most im...     36      76    40
187  "    Laughter is an important part of any rela...     41      88    47
95   "Laughter: A @CAPS1 @CAPS2 @CAPS3 of the varie...     35      88    53
207  " The human brain is a piece of work. Its the ...     45      76    31
266  "     Every one laughs, i love to laugh in fac...     36      60    24
365  " Its my sophomore year and some of my friends...     40      76    36
336  " One of the most oddest things in life is how...     42      76    34
126  "One time I was sick, and I told my mom ""I ne...     28      20    -8
103  "  Laughter is the only expression in my opini...     36      36     0
44   "                          A funny Story  Many...     30      52    22
274  "Have @CAPS1 ever had that one friend who was ...     40      88    48
85   " It was the first day of the ninth grade, tha...     42      88    46
428  " It all started when my eighth grade class ha...     34      76    42
13   "                              Laughter       ...     31      36     5
239  "  Middle school was a challenging environment...     40      76    36
334  " I believe laughter brings many different peo...     36      76    40
