2025-06-21 05:41:41,601 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-21 05:41:41,601 - result - CRITICAL - Mode: Solo
2025-06-21 05:41:41,601 - result - CRITICAL - Datapoints: 500

2025-06-21 05:41:41,645 - result - CRITICAL - ESSAY SET 1:

2025-06-21 05:41:42,539 - result - CRITICAL - 
                                                  essay  score  y_pred  diff
769  One time I had to be really patient when my gr...     16      14    -2
197  "Sometimes I done show patience and sometimes ...     10       2    -8
371  One time when I had to be patient was when I w...     18      10    -8
402  "Once I was patient, I want to go they footbal...      9       5    -4
444  "?? It was a normal old boring day in the @DAT...     19      20     1
676  Patience can mean a lot of things. It can mean...     12      10    -2
204  "When I was patient. It was this @DATE1 we wer...     16       7    -9
663  "The place I was paitent it was at my mom’s do...     14       9    -5
797  "Two week sago meandmy family went to siyflags...     17       7   -10
502  "Ah patients I know a lot of people have troub...     15       6    -9
386  Patients in my way of saying is a person that ...      8       5    -3
653  "Patient ; When arriving to ceader point their...     20       4   -16
367  My mom patient because I use her phone a lot t...      8       3    -5
661  "There was only @NUM1 minutes of class left an...     17      10    -7
20   "I was patient a few years ago with my brother...     21      22     1
537  "I woke up at around @NUM1 am not feeling very...     20       2   -18
847  "There have been times where I had to be patie...     13      10    -3
305  "I was patient about getting my phone. I had t...     24      18    -6
557  Being patient is waiting your turn in line and...     12       4    -8
725  I remember one day I was waiting in the waitin...     23      14    -9
884  "Patience is the way to being a only ??????? p...      8       2    -6
309  "When I was and the @NUM1 grade and I had to p...      8       1    -7
22   "One time my friend @PERSON1 was at my house a...     16       7    -9
302  "Melay was a little girl, waiting for her pare...     23       0   -23
303  "I rember this hot @DATE1 day I WAS on my way ...     19       6   -13
917  One time I was patient was at my dad house. Ou...     13       7    -6
750  "What is patience? Patience means that you are...     13      14     1
723  "“@CAPS1 on hurry up,” my friend said. “I know...     17      10    -7
5    I recall once a famous madican named @PERSON1 ...     16       5   -11
438  Patience is sometimes hard to do if you are al...      5       4    -1
909  One time I had to be patient was on my birthda...     14      10    -4
30   "One time I was patient was when I was going t...     16      10    -6
527  Patience is when you wait for something with o...     12      10    -2
255  "Being patient is very difaclut. I was a the s...     14       5    -9
215  "This is a story about a time when I had to be...     14      11    -3
466  "Ugh, what is taking the gym teacher @CAPS14 l...     20       6   -14
380  A time I was patient was when me and my mom an...     13       5    -8
754  "Aooooh   when am seven I wer  going to be abl...     16       2   -14
87   "A time I was patient was when I went to get m...     16       6   -10
745  "@CAPS5 @CAPS1 @CAPS2 loved playing various ga...     23      10   -13
389  "Waiting for my child was the longest @NUM1 ho...     20      10   -10
727  "Two summers ago, I helped out with kids camp ...     20      22     2
577  Patience is when you can wait a while without ...     11      10    -1
442  "One time when I was patient was when we were ...     21      18    -3
698  "@NUM1 @CAPS1 ago a kid named @CAPS2 was havin...     18      10    -8
509  "Bang! I had just shot myself in the foot with...     19      10    -9
629  One day I was patient was when I tried out for...     18      14    -4
788  "It was patient waiting to go to @CAPS1. It we...     17       0   -17
54   "My mom has very little patience, that’s way i...     17      20     3
498  "The time I was patient was when @CAPS4 went t...     22      11   -11
279  I’m going to write about when I was patience. ...     16      10    -6
158  "Hi, my name is @LOCATION1 @DATE1 and this is ...     14       6    -8
940  "A few weeks ago, we had a garage sale and a m...     15      14    -1
166  "Being patient is important, as I’ve learnt be...     20      24     4
805  A time I was patient was when my mom was take ...     16       7    -9
697  "I have to be very patient for a while because...     13       3   -10
214                            I do not have patience.      3       2    -1
178  "Once when I was a little boy, about seven yea...     24      18    -6
450  "A time when iwas patient was a last @DATE1. M...     23      18    -5
141  "The clock is ticking down, waiting , ready, r...     24       7   -17
282  A time I was patient was when I was sitting at...      8       7    -1
243  "Have you ever babysitted little kids? If you ...     24      24     0
152  "There was a fish named @CAPS1. @CAPS6 live ar...     21       3   -18
760  "Buzz, buzz! @CAPS8 I hear “@CAPS1 your phone ...     24      18    -6
347  One time I went to cetar point and I was ridei...     13       7    -6
342  When I was in third grade I hoped one of my fr...     16      10    -6
633  "d time I was patient was when we where going ...     12       2   -10
315  "I am not a patience person, like I can’t sit ...     13       4    -9
119  "One time that l was patient was when we went ...     14      10    -4
937  When I had to go get my check up with my asma ...     14      10    -4
184  "One day, last year I had to be really patient...     22      22     0
447  "Patient! I was patient when I was waiting for...     16      10    -6
95   "There are @NUM1 different languages in the wo...     24      14   -10
387  "I am a very patient person. An example are ga...      8       6    -2
898  "One time, when I was being patient, I got som...     14      10    -4
157  I believe patience is important for many reaso...     11      10    -1
650  "The time  I was patience was when I snowbling...     11       3    -8
819  "Patience. It was a warm @DATE1 @TIME1 and I w...     22      20    -2
877  "Being patience is what you need to get anythi...     10      10     0
915  "One day when I was buying a dirt bike helmet ...     16      14    -2
168  "@NUM1 Patience is when you understand and you...     18      12    -6
28   "A time when I someone I know was patient was ...     20      10   -10
927  "Being patient is waiting quietly for somethin...     24      18    -6
246  The doctor appointment. Oct @NUM1 @DATE1 me an...     14       5    -9
317  "A time when I was patient was when I preorder...     18       9    -9
410  "I am patient in a lot of stof, when I play I ...     11       9    -2
815  "One time I had to wait very patiently. One af...     18      18     0
565  "One day my dad and I decided we would go fish...     11       6    -5
913  "My mom went to the doctors a couple weeks ago...     13       3   -10
830  "One time I at the @ORGANIZATION1 thru. We had...     17      10    -7
794  "Last @DATE1 I went with some friends to the @...     17      18     1
470  "I was off, I was off to the onto rama to be e...     19      10    -9
672  "One thing I am not very at ient with is the m...     13       3   -10
70   I was patient during the meap. I was patient b...     16       6   -10
554  One day I had a doctors appointment and I had ...     13       7    -6
67   "When I was around the age @NUM1. I went to @C...      9       6    -3
222  One time when I was patient was my birthday I ...     16      18     2
804  "Real @CAPS3 was one of fastest runners in @LO...     19       4   -15
476  "A time I was patient is now @DATE1. The reaso...     16      10    -6
528  "Patient is when you are listening  and tolera...     15       7    -8
907  "I am in the @LOCATION3 @CAPS1 sea cadet corps...     22      14    -8
486  "A time when someone else I knew was patient w...     23      18    -5
116  "One time I was patient was when I had to go t...     18      10    -8
832  "I have to be patient when I’m taking the @CAP...     11      10    -1
680  "There’s many times I’ve been patient @CAPS1 t...     16      10    -6
91   "This @DATE1 me, @CAPS1 mom, and @CAPS1 @CAPS2...     19      14    -5
338  "There once was a soldier named @CAPS7 connor....     21       9   -12
654  "Patience is used when people are not in a hur...      8       6    -2
430  "The time I needed patience. We were on the gr...     19       7   -12
519  A time that I was patient was when my family a...      9      14     5
6    Being patient? Being patient is very hard for ...     16      10    -6
332  "One time I was patient for the doctors and I ...      9       8    -1
658  "One time when I was little we were going to t...     15       7    -8
238  These storys is about times when I was patient...     13       6    -7
53   "It was the night before @CAPS1 eve and I coul...     15      14    -1
621  A time when I was patient I was patient on @CA...     14       5    -9
336  "When I was at the mall one time with @PERSON1...     17       6   -11
704  "Being Patient by: @PERSON1 A few years ago, I...     20      19    -1
221  "Patience is probalbly  one of the most import...     10      10     0
572  "I’m going to write about a time when my siste...     18      10    -8
796  "A time when I was patient was when I wanted t...     16      14    -2
700  It was the day of central @LOCATION1 and it wa...     16      10    -6
174  "One night, when me, @CAPS1 and @CAPS9 sister,...     23      18    -5
712  "Let me get one thing straight… I’m not patien...      9       3    -6
820  "One time I was patient was when me, my dad, @...     10       7    -3
121  "When they had no idea when to get inside and ...     16      10    -6
691  "A Time I was patient was the time @CAPS1 @CAP...     16       6   -10
618  I was at the great wolf loge and we could not ...     14       4   -10
622  "I was patient once when my dad had said he wa...     16       7    -9
51   Patience is difficult to do. Waiting in line f...     19      10    -9
230  "One time I was patient was last year when I w...     18       3   -15
855  "I’m writing a story about patience. Patience ...     12       5    -7
701  "One of the most patient time I have ever had ...     13       9    -4
394  "I remmeber a time when I was six I was waitin...     16       9    -7
823  "This story is about a time when I was patient...     17       6   -11
694  "On our way to @CAPS1 point ! I’m screaming in...     18      10    -8
546  "When I was in the sub line and in @NUM1 grade...     15       6    -9
411  "Patience is the key to tolerating trouble, pr...     16      20     4
456  "“Patience is a virtue.” You might hear that p...     14      10    -4
778  Patience is a thing that you develop when you ...     10       9    -1
756  "A time where I was patient was when I had to ...     17      12    -5
413  In some point you have to be patient. If you a...      7       4    -3
561  "Being patient is a hard task wright about. On...     14      10    -4
869  "Last @DATE1, while I was up at my families wi...     19       4   -15
19   "One day @CAPS1 ??? baseball ??? , when she si...     17       0   -17
748  "Have you ever been patient? At some times, pe...     11      10    -1
216  "I played soccer for a rec.Team called the che...     19      14    -5
376  "On my way to @LOCATION1 to visit my dad. Whil...     16       3   -13
36   "“@CAPS1 kids. Today @CAPS10 are going to look...     24      10   -14
9    "One in a land called @CAPS1 bokane there was ...     24      22    -2
500  "Patience @MONTH1 seem easy but, however, it c...     23      22    -1
812  A time when I was patient. A time when I was p...     16      10    -6
895  "A time I was patient was when I got my shots....     20      18    -2
426  Patience is one of the most important things i...      8       6    -2
790  ??? One time when I was being very patient was...     20      10   -10
295  "I asked my mom can I have something to eat. S...     12       2   -10
362  "One day on my way to school I went to pick up...     14      10    -4
326  "It had been about one??? after I got my ipod ...     20       0   -20
223  "Being patient is not an easy thing to maintai...     19      11    -8
117  "I am going @NUM1 write about a time when I wa...     10       1    -9
900  "awhile back, my best friend @PERSON1’s grandp...     18       7   -11
81   "Some people a completely patient. Some people...     12      18     6
906  A time when I was patient was yesterday when I...     20      10   -10
218  "(waiting) (healt beatina ) “@CAPS1 @CAPS2. @C...     17       1   -16
598  "RREEE! The bus stopped. We were finally here!...     22      18    -4
687  "I am going to tell you about a time I was imp...     17      10    -7
562  I’m going to tell you about a time when I show...     18       7   -11
910  "Where here at cedar point. I was so excited I...     20       7   -13
275  "Oh I have a great story about patience!  One ...     20       7   -13
161  "A time when had patience was when I was waiti...     18      12    -6
159  "Being patient is a good thing to have. Let me...     16      10    -6
391  "Patients is everything, ever hear these words...     20      10   -10
637  "Patience is about waiting for something for a...     14      10    -4
39   "I am normally always patient, but the time I ...     21      18    -3
423  "A lot of people are patient and they wait bec...      8       6    -2
435  "One time when I was patient was when we flew ...     18      10    -8
635  A time I was patient is when my little brother...     13       7    -6
649  "My brothers checkup was today, why did I come...     17       7   -10
535  One day me my mom and my brother were driving ...     16      10    -6
335  "Patient is very hard when your waiting for so...      7       7     0
378  A time when I had to be patient was on the dri...     19      10    -9
715  "Crack I twisted through the air and anded fac...     24      11   -13
545  My story of when I was patient was when me and...     15       7    -8
728  "I was patent when I was waiting for a chance ...     14      18     4
763  "Just before @DATE2 break, in the fourth grade...     24      24     0
384  "On my last trip at @CAPS1 point I made a horr...     18      14    -4
235  "One person I know was very patient one time I...     21      18    -3
592  "Sitting in the car waiting for @CAPS2 mom to ...     21      11   -10
270  "“@CAPS1 on”. Said my little brother. @CAPS2 l...     23      10   -13
495  "My head was in the sky. It was mine. The tick...     24      20    -4
580  "“@CAPS1, how much longer.” I complained at th...     23      18    -5
106  "The time I was unpatient. On the day of @DATE...     18       7   -11
85   "It was a nice sunny day outside, in the middl...     24      20    -4
842  "One day on earth an alien race came. They wer...     15       0   -15
47   Patience what can I say it don’t have none of ...      6       2    -4
816  "One time when I had a lot of paitenits is whe...     20      10   -10
358  "Write in your own say about patience. @PERSON...     18      10    -8
894  "Once I was at a @CAPS1 wings game waiting to ...     16      12    -4
250  "One rainy afternoon on a @DATE1 my little bro...     16       3   -13
699  "Patientce is hard for example when you walk i...     10       6    -4
918  "I was patience the whole entire .I was happy ...     19       3   -16
809  "A lime when I was patient was last year every...     14       7    -7
787  One time that I was patient was when I was sav...     10      10     0
888  I had to be patient when I really wanted a @CA...     12      10    -2
695  One day we were in a line at cedar point for t...     16       6   -10
753  "Don't you just love waiting for something to ...     21      22     1
354  "Did you know that patients are one of the key...     16       7    -9
425  "I have a few friends who sometimes ask me for...     10      14     4
481  "Patient day. I remember the time when I was p...     13       7    -6
437  "I v'e been waiting for like two hours. When a...     17      14    -3
364  "A time when I had to be patient was on my bir...     19      20     1
288  "A while ago when I went on a trip to cedar po...     21      10   -11
856  "A time when I was patience was during a time ...     16      10    -6
63   "@CAPS2 story is about the time @CAPS2 mom ran...     17      10    -7
313  "One day, my mom was really patient. We were o...     19      12    -7
156  "There was a new restaurant opening in town! H...     18      18     0
660  "One day I was at a baseball game in @LOCATION...      9      10     1
924  "Patience is when you can wait for a long pere...      7       6    -1
800  There was a day when I was patient and I was s...     10       2    -8
65   My name is @CAPS1 and I’m writing about a time...     17       9    -8
392  "Are you always or even sometimes patient? If ...     10       6    -4
229  "Everyone should have patience. Living patienc...     17       7   -10
642  "Come on I need some help. Sir please sit down...     11       6    -5
267  "Go! @CAPS5 coach yelled. @CAPS5 soccer team a...     24      18    -6
52   "Patience is when a being shows the ability to...     12       5    -7
666  "I have used patience many times. I use my pat...     16      12    -4
397  "Some people are patient. Others are not. Some...      9       7    -2
631  One when I was patient was when we were going ...     16      10    -6
417  "Just be patient lucie said to @CAPS1. I will ...     17      12    -5
828  One day there was a little boy named @CAPS1. H...     17      10    -7
129  "For some people it is as hard as a rock, but ...     23      21    -2
607  "I was patient at the dentist office. When I w...     16      14    -2
584  "Clunk! I @CAPS1 in my seat as the rental car ...     24      18    -6
348  "Being patient is sometimes hard but sometimes...     17      14    -3
781  "Once there was a girl. She was very impatient...     20      20     0
434  "My mom woke me up early in the morning and sa...     18      18     0
90   "Yester day I went to the orthodontist and wai...     13      10    -3
531  "Me, I have very little patience. I mean nearl...     21      10   -11
640  I am all way patient wen I hunt and fish. I al...      8       6    -2
730  "@CAPS2 @CAPS1 @CAPS2  @CAPS3â€� I can hear th...     20      10   -10
257  A time when I was patient is when I had pink e...     17      14    -3
890  "A time when I was patient well it didn’t just...     16      14    -2
920  "I’m not a very patient person. I always whine...     16      18     2
360  "@PERSON2 and her twin brother, @PERSON1 waite...     16      12    -4
21   "One night when I got home from cheer I was st...     19      14    -5
118  Some people have a lot of patience. I am one o...     22      19    -3
848  "I was patinent when we were on the bus, we ha...     12       5    -7
189  Patience is something or someone who like wait...      6       3    -3
474  "A time I was patient was when I got my braces...     16      18     2
786  "I have never bent a “patient” person @CAPS1 t...     12       6    -6
427  For me im not that patient canse if some one c...     14       5    -9
743  "My mom was pation because when I came home la...     10       4    -6
153  "In sports you always have to be patient. Like...     20      20     0
224  I was patient when I was at my friend’s house ...     21      10   -11
477  When I was at a shop I found my friend from @L...      4       4     0
353  "One time I was patient??? was my dad was goin...     13       3   -10
132  "I had to be patience many times. I had to be ...     15      18     3
102  "@CAPS12's the @CAPS1 of the ninth winning @CA...     23      14    -9
883  "@CAPS11 was @DATE1. @CAPS11 was almost time f...     24      18    -6
365  "One of my storys of being patient is this one...     16       7    -9
248  Where do I begin there wasn’t ever. A time whe...      6       2    -4
538  "“@CAPS1” I fell on my butt, again. I was tryi...     22      22     0
726  When I'm being a patient and I @CAPS1 nicely a...      7       3    -4
419  "A time that I was patient was when I was in @...     18      20     2
122  I am the type of person who you would call inp...      6       3    -3
568  "One day when I was patient is when I was wait...     17      10    -7
333  "I sat there, staring off into the distance wa...     22      20    -2
798  "“@CAPS1 be @CAPS3! It will be here soon don’t...     22      10   -12
836  "Have you ever been in a situation when you kn...     24      22    -2
269  "I am going to tell you all about a time when ...     18      10    -8
646  "One day when I was home alone I felt nobody w...     18      10    -8
13   "I was patient on the trip to @LOCATION1 it to...      9       9     0
552  "One day I was going hunting and I was patient...     16      14    -2
587  One @CAPS1 I was patient of waiting for a game...     16       4   -12
702  "I am writing a story about a time that I was ...     17      19     2
887  One time I was going hunting. We got to the wo...     16      10    -6
707  "A  time  when  I was  patient  was  when  my ...     17      19     2
242  I felt a thrill in my body. We were @NUM1 seco...     15       9    -6
860  "Are you a patient person? Well I’m not! Well,...     24      20    -4
772  When I first saw my puppy @CAPS3 were at @ORGA...     17      12    -5
853  "People with patients are great teachers my mo...     11      10    -1
182  "A couple of days ago when I was at cheer a lo...     16      10    -6
448  "I was patient when my dad said he would get m...     17       6   -11
708  "A time when I was patient was actually a few ...     19      18    -1
556  "Patient is very important if there were no pa...     11      14     3
863  "One day, I had to be patient why cause I had ...     10       4    -6
126  "Once before I went to @CAPS1 point with my fr...     12      10    -2
401  "Patients for me is hard but this is a time th...     20      10   -10
508  "It was @DATE1 and @PERSON4 was in class messi...     22      18    -4
76   "This is a story about patience, one day my fr...     10       7    -3
17   "“@CAPS1! Look out!” @CAPS2 squealed. The soun...     24      22    -2
664  "One day it was a cool new game that came out....     23       6   -17


2025-06-21 05:41:48,025 - result - CRITICAL - ESSAY SET 8:

2025-06-21 05:41:48,869 - result - CRITICAL - 
                                                 essay  score  y_pred  diff
135  Have u ever been hit by a basketball in the fa...     31      18   -13
151  "Someone once told me that laughter is the key...     33      26    -7
330  " My @CAPS1 year of high school started off le...     40      44     4
19   "Iv always loved laughter in my life, I don't ...     27      26    -1
405  "            Just One @CAPS1 @CAPS2 @CAPS3 A @...     36      38     2
15   "@DATE1 was the start of a new age, i had just...     28      18   -10
110  " I have been waiting a whole year for @TIME1 ...     34      30    -4
329  " One day I decided to go over to my friend @P...     40      38    -2
68   "Laughter can create this type of bond that's ...     35      38     3
222  "       Laughter In A Relationship The most im...     36      38     2
187  "    Laughter is an important part of any rela...     41      44     3
95   "Laughter: A @CAPS1 @CAPS2 @CAPS3 of the varie...     35      44     9
207  " The human brain is a piece of work. Its the ...     45      38    -7
266  "     Every one laughs, i love to laugh in fac...     36      38     2
365  " Its my sophomore year and some of my friends...     40      38    -2
336  " One of the most oddest things in life is how...     42      38    -4
126  "One time I was sick, and I told my mom ""I ne...     28      10   -18
103  "  Laughter is the only expression in my opini...     36      18   -18
44   "                          A funny Story  Many...     30      26    -4
274  "Have @CAPS1 ever had that one friend who was ...     40      44     4
85   " It was the first day of the ninth grade, tha...     42      44     2
428  " It all started when my eighth grade class ha...     34      38     4
13   "                              Laughter       ...     31      18   -13
239  "  Middle school was a challenging environment...     40      38    -2
334  " I believe laughter brings many different peo...     36      44     8
182  DUE you think that being part of sameting funi...     15       6    -9
100  " When I had turned fifteen I was so anxious t...     36      44     8
156  " What makes you laugh? Laughter is a really g...     37      38     1
20   One day me and my friend taylor got the idea o...     24      18    -6
77   " For a year and two months I'd devoted my lif...     40      38    -2
270  " My sister @PERSON3 and my niece @PERSON2 had...     32      26    -6
221  " The wind rose and fell, whipping against the...     46      48     2
321  " A while back, I had a friend named @PERSON4....     31      26    -5
303  " In this essay I will be telling you about wh...     33      26    -7
196  "Laughter can sometimes be something that ever...     29      38     9
134  " Laughter, one of the wonderful things that w...     35      38     3
309  " Just @CAPS1 walking through @ORGANIZATION2 i...     40      44     4
210  " The members of my immediate family are known...     41      44     3
320  "Laughter is the best medicine Many people say...     40      26   -14
224  " Close people to you enjoy the moment you hav...     40      38    -2
397  " When I was adopted, I didn't know what to ex...     41      48     7
337  "Laughter is the @CAPS1 @CAPS2't @CAPS6 frustr...     43      26   -17
155  "                               The @CAPS1 @CA...     33      38     5
35   " Laughter is key. You never really think abou...     40      44     4
328  " People can share many things. DNA, clothes, ...     36      44     8
378  "                             laughter      wh...     30      14   -16
426  " The sound of laughter could be one that brea...     46      50     4
169  " Having laughter in your life is a big part i...     37      30    -7
306  " I have had many great times with my grandpa....     40      38    -2
37   " Everyone laughs differently , some people la...     40      44     4
277  " Laughter is important in any relationship be...     40      38    -2
296  "                        `   THE @CAPS1 @CAPS2...     30      14   -16
201  " I moved to the @LOCATION4from @LOCATION5 wit...     44      44     0
374  "  It all started at the play ground @CAPS9 me...     32      26    -6
278  " A couple years ago when I was in middle scho...     32      22   -10
86   "A @CAPS1 Laughter    @CAPS2 you hear a child ...     41      27   -14
23   "DAIRY @CAPS1 boyfriend and I spend a lot of t...     32      26    -6
275  " The surrounding area is dimly lit, accompani...     41      26   -15
152  " One time when i was spending the night at @O...     33      18   -15
404  " I believe laughter is an important part of a...     33      38     5
310  " ""Many other people believe that laughter is...     30      26    -4
53   " the @CAPS1 @CAPS2 trip             I just wo...     30      14   -16
154  " The laughter in me.  To me all you need to d...     40      26   -14
291  one time when i was skateboarding with my frie...     20      12    -8
253  " It was the @DATE1 and my friend @PERSON1 was...     38      38     0
392  " @CAPS10 you laughed today? Many believe that...     40      38    -2
173  " Laughter, everyone from babies to old people...     34      38     4
215  "                                             ...     40      38    -2
360  " Building the @CAPS1 with Laughter @CAPS2 a v...     37      44     7
244  " My friend @ORGANIZATION2 received a random p...     30      26    -4
396  " Laughter is the expression of being happy, b...     36      26   -10
200  " Laughter is such a great joy in my life. If ...     31      38     7
243  "Laughter is the shortest distance between two...     40      44     4
124  "  When we all get together on my dad side, we...     39      30    -9
185  "I was raised with two brother that mean the w...     20      18    -2
121  "             The @CAPS1 of Laughter Laughter ...     40      38    -2
409  "  Laughter in life is a good thing to have I ...     32      18   -14
432  " Laughter is an important part of my family. ...     44      26   -18
420  " Laughter in my life is one of the most impor...     45      44    -1
106  " In the ninth grade I was required to give a ...     40      44     4
119  " A time laughter has been in one of my relati...     36      26   -10
11   " Have you ever wondered how you and your best...     40      38    -2
261  " Laughter is an interesting emotion. It's one...     45      44    -1
352  " Laughter is huge part of life. Or so that is...     35      38     3
354  " My best friend @PERSON2 turned thirteen on a...     39      44     5
174  " Laughter  @CAPS1 brings enthusiasm and joyfu...     34      22   -12
223  " Laughter between two people is one of the wa...     36      38     2
238  " This is the second time I have been to @ORGA...     38      38     0
183  " Each person filed in, one after the other, m...     45      44    -1
267  "  Laughter to me is the best medicine there i...     40      38    -2
326  " ""Laughter is the shortest distance between ...     42      38    -4
142  " Have you ever experienced a time with your f...     36      18   -18
147  " ""@CAPS1 figure something out to do! I am re...     42      18   -24
286  " In most stories mothers and daughters are ei...     35      44     9
388  "Laughter is an amazing feeling. @CAPS1 feel g...     41      30   -11
385  "Laughters importance in human life   In life ...     32      30    -2
319  " A few years ago, when I was @NUM1, I decided...     44      26   -18
304  " Bell rings.  Shuffle, shuffle. @CAPS1. Snap....     60      50   -10
76   " My high school @CAPS1 basketball team isn't ...     40      38    -2
332  "The @CAPS1 is @CAPS2 @CAPS3 great grandmother...     40      26   -14
345  " Many people think that @ORGANIZATION1 is jus...     42      26   -16
133  "  It is true that laughter is important in an...     42      38    -4
104  " People say ""laughter can cure anything"", @...     37      26   -11
213  "  Can you imagine life without laughter? Life...     34      30    -4
227  Have you ever laughed so hard that you peed?Th...     35      27    -8
163  " ""@CAPS1 ma, do you know where my purse is."...     43      38    -5
376  " Laughter is said that it is the medicine for...     41      38    -3
3    " Laughter is a big part in my relationship. I...     30      30     0
122  " I am going to tell you a story about when I ...     32      26    -6
9    " Laughter is a big part of my life and I beli...     37      38     1
38   "                                Outdoor @CAPS...     28      10   -18
370  "                                        Laugh...     40      44     4
282  "Some say that laugh is the common language be...     33      22   -11
208  " Somewhere along the road a guy once said ""a...     37      38     1
98   "Laughing @CAPS1 you remember when you would l...     40      44     4
127  "                                             ...     30      18   -12
195  " In my opinion, I think that laughter is a ve...     41      32    -9
140  " We all understand the benefits of laughter. ...     40      44     4
188  " Laughter is a part of life. It can help brin...     36      44     8
324  "                 Laughter at its @CAPS1  Laug...     40      44     4
141  "      It was midsummer, and i could feel the ...     32      38     6
108  " When I was fourteen years old I think my fam...     37      38     1
114  " Growing up with both of my parents and havin...     44      44     0
315  "            @CAPS10 @CAPS1 @CAPS9 my @CAPS2! ...     40      18   -22
109  " I think laughter is good for a relationships...     36      26   -10
280  " Laughter is an important part of my life, ei...     30      26    -4
158  "          There are times I get along with ot...     30      18   -12
288  " Many people believe that laughter can improv...     40      38    -2
411  " When I was a young boy I used to laugh at an...     41      38    -3
168  "  When it comes down to laughter, it can chan...     40      30   -10
24   "                     Laughter Laughter has al...     40      44     4
308  " For me laughter makes the world go round. It...     38      26   -12
339  "@PERSON1 of laughter     Once upon a time the...     38      18   -20
33   " There was this time during @CAPS1 vacation, ...     30      30     0
161  " Laughter is a very important part of life, f...     40      38    -2
65   " A moment that laughter made everything bette...     33      44    11
62   " My best friend @PERSON2 and I have a traditi...     40      44     4
298  " Laughter is an important element to have in ...     35      30    -5
250  " My alarm went on at @TIME1. It was another n...     40      38    -2
41   " One day my friends and I went to a friends h...     32      26    -6
263  " An argument is defined as ""A discussion in ...     41      44     3
218  " What is one of the most important parts of a...     37      26   -11
105  " I slowly got up and watched as paint dripped...     41      44     3
128  " I rested my back on the cool steel of the lo...     50      44    -6
69   "                                             ...     36      22   -14
293  "Interesting fly.It was the @DATE1 of this @DA...     34      26    -8
167  " Laughing, smirking, giggling, @CAPS1 chuckli...     40      38    -2
171  " Everyone loves to laugh; I don't think every...     42      44     2
165  "Laughter is a @CAPS1 @CAPS2 @CAPS3 @CAPS4 hav...     38      18   -20
70   "It was another warm muggy @DATE1 @TIME1, when...     34      26    -8
292  " Why is it that laughter can bring people so ...     40      38    -2
18   " Laughter is a great thing, except for some i...     40      38    -2
214  " Everybody knows that long car rides can be b...     40      44     4
16   " My friend @PERSON1 and I have @CAPS1 friends...     33      30    -3
189  " My mom always say laughter is the greatist m...     31      22    -9
8    "                               Freshmen @CAPS...     34      27    -7
357  "                                  How @CAPS1 ...     35      18   -17
341  "  Sence I was a little girl I' ve lived witho...     36      26   -10
383  " They say that ""laughter is the shortest dis...     26      12   -14
93   " We all understand the benefits of laughter. ...     40      26   -14
40   " @CAPS8 families @DATE1 in @LOCATION1 was one...     46      48     2
301  " Laughter. We all need it. We need it @CAPS8 ...     40      26   -14
393  " When I was in third grade my parents decided...     40      44     4
421  " I choose to have a positive out look on life...     31      44    13
137  " Though my sister and I have very different p...     31      38     7
413  "  Laughter saved my life. Growing up, my life...     50      50     0
273  " Have you ever had a memorable time, where yo...     35      38     3
150  " As I waited in the car, anxious to meet my b...     47      48     1
21   " I'm a tell you about moments sometimes even ...     30      18   -12
51   I was about ten when this story happened to me...     33      26    -7
82   "  When you laugh, what are you thinking about...     40      48     8
84   "so one time my friends chad, justin and i din...     30      10   -20
389  "Laughter is a @CAPS1 @CAPS2 do things like mu...     46      38    -8
211  "               The @CAPS1 @CAPS2  @CAPS3 star...     30      26    -4
367  "                            Laughter @CAPS1 @...     40      26   -14
159  " As we understand the benefits of laughter, w...     33      26    -7
153  " @CAPS10 @CAPS10 @CAPS10 , @CAPS1 @CAPS1 @CAP...     36      18   -18
316  "            The Element of @CAPS1 and Laughte...     34      26    -8
247  "During the @DATE1 I decided to join @ORGANIZA...     40      38    -2
99   " My father is a stone cold mean man. About th...     30      10   -20
412  in @NUM1 grade to @NUM2 grade was the happy ti...     22       8   -14
50   " I'm going to tell you a story of smiles, lau...     37      26   -11
406  " Sometime life is complicated. Nothing is eve...     42      10   -32
30   " Laughter is the best way to show someone tha...     32      26    -6
14   " Laughing is one of the key components in all...     45      44    -1
340  " When we look back on the past, everything se...     47      48     1
429  " Hello my name is @CAPS1 @CAPS11 i am going t...     35      38     3
149  " ""Laughter is the key to the soul."" @CAPS1 ...     30      30     0
178  " We were heading to our first ski race. On ei...     47      44    -3
349  "@CAPS1 do @CAPS2 know were my wax for my skin...     36      18   -18
347  " Laughter is a part of life that doesn't need...     45      44    -1
348  " Everyone knows that when it comes to coach @...     36      26   -10
297  " Laughter is indeed an important part of anyo...     39      26   -13
362  " @CAPS4 whole life, I've been a child of laug...     40      26   -14
384  "  About @NUM1 years ago, my best friend @LOCA...     34      26    -8
234  " What exactly is laughter? Is it when somethi...     40      26   -14
0    " Softball has to be one of the single most gr...     46      38    -8
26   " Laughter is the cure to a sickness and the m...     37      28    -9
342  "Laughing is one of the things we do best. @PE...     42      38    -4
118  "The time i went @CAPS1-wheeling!One time when...     32      30    -2
236  " It all started one @DATE1 after school, when...     36      30    -6
242  "You know how people say that school is the mo...     30      26    -4
67   " Laughter is the key to every friendship I ha...     40      44     4
